['metadata.dataVersion', '2']
['info.participants[5].challenges.SWARM_DefeatMiniBosses', 0]
['info.participants[5].challenges.SWARM_EvolveWeapon', 0]
['info.participants[5].challenges.SWARM_Have3Passives', 0]
['info.participants[5].challenges.SWARM_KillEnemy', 0]
['info.participants[5].challenges.SWARM_PickupGold', 0]
['info.participants[5].challenges.SWARM_ReachLevel50', 0]
['info.participants[5].challenges.SWARM_Survive15Min', 0]
['info.participants[5].challenges.SWARM_WinWith5EvolvedWeapons', 0]
['info.participants[5].challenges.abilityUses', 202]
['info.participants[5].challenges.acesBefore15Minutes', 3]
['info.participants[5].challenges.alliedJungleMonsterKills', 0]
['info.participants[5].challenges.baronTakedowns', 0]
['info.participants[5].challenges.blastConeOppositeOpponentCount', 0]
['info.participants[5].challenges.bountyGold', 0]
['info.participants[5].challenges.buffsStolen', 0]
['info.participants[5].challenges.completeSupportQuestInTime', 0]
['info.participants[5].challenges.controlWardsPlaced', 0]
['info.participants[5].challenges.damagePerMinute', 3158.1126946014015]
['info.participants[5].challenges.damageTakenOnTeamPercentage', 0.21682840759956512]
['info.participants[5].challenges.dancedWithRiftHerald', 0]
['info.participants[5].challenges.deathsByEnemyChamps', 2]
['info.participants[5].challenges.dodgeSkillShotsSmallWindow', 2]
['info.participants[5].challenges.doubleAces', 0]
['info.participants[5].challenges.dragonTakedowns', 0]
['info.participants[5].challenges.effectiveHealAndShielding', 0]
['info.participants[5].challenges.elderDragonKillsWithOpposingSoul', 0]
['info.participants[5].challenges.elderDragonMultikills', 0]
['info.participants[5].challenges.enemyChampionImmobilizations', 78]
['info.participants[5].challenges.enemyJungleMonsterKills', 0]
['info.participants[5].challenges.epicMonsterKillsNearEnemyJungler', 0]
['info.participants[5].challenges.epicMonsterKillsWithin30SecondsOfSpawn', 0]
['info.participants[5].challenges.epicMonsterSteals', 0]
['info.participants[5].challenges.epicMonsterStolenWithoutSmite', 0]
['info.participants[5].challenges.fastestLegendary', 1109.052605524]
['info.participants[5].challenges.firstTurretKilled', 0]
['info.participants[5].challenges.fistBumpParticipation', 0]
['info.participants[5].challenges.flawlessAces', 2]
['info.participants[5].challenges.fullTeamTakedown', 0]
['info.participants[5].challenges.gameLength', 1594.744587047]
['info.participants[5].challenges.getTakedownsInAllLanesEarlyJungleAsLaner', 0]
['info.participants[5].challenges.goldPerMinute', 782.5704568221364]
['info.participants[5].challenges.hadAfkTeammate', 1]
['info.participants[5].challenges.hadOpenNexus', 0]
['info.participants[5].challenges.highestChampionDamage', 1]
['info.participants[5].challenges.highestCrowdControlScore', 1]
['info.participants[5].challenges.immobilizeAndKillWithAlly', 25]
['info.participants[5].challenges.initialBuffCount', 0]
['info.participants[5].challenges.initialCrabCount', 0]
['info.participants[5].challenges.jungleCsBefore10Minutes', 0]
['info.participants[5].challenges.junglerTakedownsNearDamagedEpicMonster', 0]
['info.participants[5].challenges.kTurretsDestroyedBeforePlatesFall', 0]
['info.participants[5].challenges.kda', 14]
['info.participants[5].challenges.killAfterHiddenWithAlly', 0]
['info.participants[5].challenges.killParticipation', 0.3783783783783784]
['info.participants[5].challenges.killedChampTookFullTeamDamageSurvived', 0]
['info.participants[5].challenges.killingSprees', 2]
['info.participants[5].challenges.killsNearEnemyTurret', 0]
['info.participants[5].challenges.killsOnOtherLanesEarlyJungleAsLaner', 0]
['info.participants[5].challenges.killsOnRecentlyHealedByAramPack', 0]
['info.participants[5].challenges.killsUnderOwnTurret', 0]
['info.participants[5].challenges.killsWithHelpFromEpicMonster', 0]
['info.participants[5].challenges.knockEnemyIntoTeamAndKill', 26]
['info.participants[5].challenges.landSkillShotsEarlyGame', 0]
['info.participants[5].challenges.laneMinionsFirst10Minutes', 0]
['info.participants[5].challenges.legendaryCount', 1]
['info.participants[5].challenges.lostAnInhibitor', 0]
['info.participants[5].challenges.maxKillDeficit', 6]
['info.participants[5].challenges.mejaisFullStackInTime', 0]
['info.participants[5].challenges.moreEnemyJungleThanOpponent', 0]
['info.participants[5].challenges.multiKillOneSpell', 0]
['info.participants[5].challenges.multiTurretRiftHeraldCount', 0]
['info.participants[5].challenges.multikills', 1]
['info.participants[5].challenges.multikillsAfterAggressiveFlash', 0]
['info.participants[5].challenges.outerTurretExecutesBefore10Minutes', 0]
['info.participants[5].challenges.outnumberedKills', 0]
['info.participants[5].challenges.outnumberedNexusKill', 0]
['info.participants[5].challenges.perfectDragonSoulsTaken', 0]
['info.participants[5].challenges.perfectGame', 0]
['info.participants[5].challenges.pickKillWithAlly', 24]
['info.participants[5].challenges.poroExplosions', 0]
['info.participants[5].challenges.quickCleanse', 0]
['info.participants[5].challenges.quickFirstTurret', 0]
['info.participants[5].challenges.quickSoloKills', 0]
['info.participants[5].challenges.riftHeraldTakedowns', 0]
['info.participants[5].challenges.saveAllyFromDeath', 0]
['info.participants[5].challenges.scuttleCrabKills', 0]
['info.participants[5].challenges.skillshotsDodged', 67]
['info.participants[5].challenges.skillshotsHit', 0]
['info.participants[5].challenges.snowballsHit', 0]
['info.participants[5].challenges.soloBaronKills', 0]
['info.participants[5].challenges.soloKills', 2]
['info.participants[5].challenges.stealthWardsPlaced', 0]
['info.participants[5].challenges.survivedSingleDigitHpCount', 0]
['info.participants[5].challenges.survivedThreeImmobilizesInFight', 12]
['info.participants[5].challenges.takedownOnFirstTurret', 0]
['info.participants[5].challenges.takedowns', 28]
['info.participants[5].challenges.takedownsAfterGainingLevelAdvantage', 0]
['info.participants[5].challenges.takedownsBeforeJungleMinionSpawn', 0]
['info.participants[5].challenges.takedownsFirstXMinutes', 16]
['info.participants[5].challenges.takedownsInAlcove', 0]
['info.participants[5].challenges.takedownsInEnemyFountain', 0]
['info.participants[5].challenges.teamBaronKills', 0]
['info.participants[5].challenges.teamDamagePercentage', 0.2072453201437956]
['info.participants[5].challenges.teamElderDragonKills', 0]
['info.participants[5].challenges.teamRiftHeraldKills', 0]
['info.participants[5].challenges.tookLargeDamageSurvived', 4]
['info.participants[5].challenges.turretPlatesTaken', 0]
['info.participants[5].challenges.turretTakedowns', 0]
['info.participants[5].challenges.turretsTakenWithRiftHerald', 0]
['info.participants[5].challenges.twentyMinionsIn3SecondsCount', 0]
['info.participants[5].challenges.twoWardsOneSweeperCount', 0]
['info.participants[5].challenges.unseenRecalls', 0]
['info.participants[5].challenges.visionScorePerMinute', 0]
['info.participants[5].challenges.voidMonsterKill', 0]
['info.participants[5].challenges.wardTakedowns', 0]
['info.participants[5].challenges.wardTakedownsBefore20M', 0]
['info.participants[5].challenges.wardsGuarded', 17]
['info.participants[5].champExperience', 17000]
['info.participants[5].champLevel', 18]
['info.participants[5].championId', 27]
['info.participants[5].championName', 'Singed']
['info.participants[5].championTransform', 0]
['info.participants[5].commandPings', 0]
['info.participants[5].consumablesPurchased', 14]
['info.participants[5].damageDealtToBuildings', 0]
['info.participants[5].damageDealtToEpicMonsters', 0]
['info.participants[5].damageDealtToObjectives', 0]
['info.participants[5].damageDealtToTurrets', 0]
['info.participants[5].damageSelfMitigated', 95560]
['info.participants[5].dangerPings', 0]
['info.participants[5].deaths', 2]
['info.participants[5].detectorWardsPlaced', 0]
['info.participants[5].doubleKills', 1]
['info.participants[5].dragonKills', 0]
['info.participants[5].eligibleForProgression', True]
['info.participants[5].enemyMissingPings', 0]
['info.participants[5].enemyVisionPings', 0]
['info.participants[5].firstBloodAssist', False]
['info.participants[5].firstBloodKill', False]
['info.participants[5].firstTowerAssist', False]
['info.participants[5].firstTowerKill', False]
['info.participants[5].gameEndedInEarlySurrender', False]
['info.participants[5].gameEndedInSurrender', False]
['info.participants[5].getBackPings', 0]
['info.participants[5].goldEarned', 20800]
['info.participants[5].goldSpent', 20750]
['info.participants[5].holdPings', 0]
['info.participants[5].individualPosition', 'Invalid']
['info.participants[5].inhibitorKills', 0]
['info.participants[5].inhibitorTakedowns', 0]
['info.participants[5].inhibitorsLost', 0]
['info.participants[5].item0', 446656]
['info.participants[5].item1', 223005]
['info.participants[5].item2', 223157]
['info.participants[5].item3', 223116]
['info.participants[5].item4', 443056]
['info.participants[5].item5', 226653]
['info.participants[5].item6', 3348]
['info.participants[5].itemsPurchased', 20]
['info.participants[5].killingSprees', 0]
['info.participants[5].kills', 17]
['info.participants[5].lane', 'TOP']
['info.participants[5].largestCriticalStrike', 0]
['info.participants[5].largestKillingSpree', 10]
['info.participants[5].largestMultiKill', 2]
['info.participants[5].longestTimeSpentLiving', 124]
['info.participants[5].magicDamageDealt', 164503]
['info.participants[5].magicDamageDealtToChampions', 80402]
['info.participants[5].magicDamageTaken', 34047]
['info.participants[5].missions.playerScore0', 1]
['info.participants[5].missions.playerScore1', 13]
['info.participants[5].missions.playerScore2', 1589.533203125]
['info.participants[5].missions.playerScore3', 0.5785742402076721]
['info.participants[5].missions.playerScore4', 14.100000381469727]
['info.participants[5].missions.playerScore5', 6456.90185546875]
['info.participants[5].missions.playerScore6', 5830.7880859375]
['info.participants[5].missions.playerScore7', 3471.307861328125]
['info.participants[5].missions.playerScore8', 72.12149810791016]
['info.participants[5].missions.playerScore9', 0]
['info.participants[5].missions.playerScore10', 0]
['info.participants[5].missions.playerScore11', 0]
['info.participants[5].needVisionPings', 0]
['info.participants[5].neutralMinionsKilled', 0]
['info.participants[5].nexusKills', 0]
['info.participants[5].nexusLost', 0]
['info.participants[5].nexusTakedowns', 0]
['info.participants[5].objectivesStolen', 0]
['info.participants[5].objectivesStolenAssists', 0]
['info.participants[5].onMyWayPings', 1]
['info.participants[5].participantId', 6]
['info.participants[5].pentaKills', 0]
['info.participants[5].perks.statPerks.defense', 0]
['info.participants[5].perks.statPerks.flex', 0]
['info.participants[5].perks.statPerks.offense', 0]
['info.participants[5].perks.styles[0].description', 'primaryStyle']
['info.participants[5].perks.styles[0].selections[0].perk', 0]
['info.participants[5].perks.styles[0].selections[0].var1', 0]
['info.participants[5].perks.styles[0].selections[0].var2', 0]
['info.participants[5].perks.styles[0].selections[0].var3', 0]
['info.participants[5].perks.styles[0].selections[1].perk', 0]
['info.participants[5].perks.styles[0].selections[1].var1', 0]
['info.participants[5].perks.styles[0].selections[1].var2', 0]
['info.participants[5].perks.styles[0].selections[1].var3', 0]
['info.participants[5].perks.styles[0].selections[2].perk', 0]
['info.participants[5].perks.styles[0].selections[2].var1', 0]
['info.participants[5].perks.styles[0].selections[2].var2', 0]
['info.participants[5].perks.styles[0].selections[2].var3', 0]
['info.participants[5].perks.styles[0].selections[3].perk', 0]
['info.participants[5].perks.styles[0].selections[3].var1', 0]
['info.participants[5].perks.styles[0].selections[3].var2', 0]
['info.participants[5].perks.styles[0].selections[3].var3', 0]
['info.participants[5].perks.styles[0].style', 0]
['info.participants[5].perks.styles[1].description', 'subStyle']
['info.participants[5].perks.styles[1].selections[0].perk', 0]
['info.participants[5].perks.styles[1].selections[0].var1', 0]
['info.participants[5].perks.styles[1].selections[0].var2', 0]
['info.participants[5].perks.styles[1].selections[0].var3', 0]
['info.participants[5].perks.styles[1].selections[1].perk', 0]
['info.participants[5].perks.styles[1].selections[1].var1', 0]
['info.participants[5].perks.styles[1].selections[1].var2', 0]
['info.participants[5].perks.styles[1].selections[1].var3', 0]
['info.participants[5].perks.styles[1].style', 0]
['info.participants[5].physicalDamageDealt', 7651]
['info.participants[5].physicalDamageDealtToChampions', 3036]
['info.participants[5].physicalDamageTaken', 32010]
['info.participants[5].placement', 1]
['info.participants[5].playerAugment1', 42]
['info.participants[5].playerAugment2', 242]
['info.participants[5].playerAugment3', 193]
['info.participants[5].playerAugment4', 312]
['info.participants[5].playerAugment5', 23]
['info.participants[5].playerAugment6', 0]
['info.participants[5].playerSubteamId', 1]
['info.participants[5].profileIcon', 5919]
['info.participants[5].pushPings', 0]
['info.participants[5].puuid', 'vaPjHTkNOhTHctu6Lnv9Zk2h3r9UvyA03v8lGkK4m4OtpUXlZ72rcsX4sfuXFEfCw4lphGQ1FopSIA']
['info.participants[5].quadraKills', 0]
['info.participants[5].retreatPings', 0]
['info.participants[5].riotIdGameName', 'HoleGrainBread']
['info.participants[5].riotIdTagline', '80085']
['info.participants[5].role', 'SUPPORT']
['info.participants[5].sightWardsBoughtInGame', 0]
['info.participants[5].spell1Casts', 47]
['info.participants[5].spell2Casts', 53]
['info.participants[5].spell3Casts', 84]
['info.participants[5].spell4Casts', 18]
['info.participants[5].subteamPlacement', 1]
['info.participants[5].summoner1Casts', 7]
['info.participants[5].summoner1Id', 2202]
['info.participants[5].summoner2Casts', 16]
['info.participants[5].summoner2Id', 2201]
['info.participants[5].summonerId', 'dJT4XU0hS7hF9NsKleGJMNAkJkV1oZpEcJw7JJVnOa5xqHIh']
['info.participants[5].summonerLevel', 322]
['info.participants[5].summonerName', '']
['info.participants[5].teamEarlySurrendered', False]
['info.participants[5].teamId', 100]
['info.participants[5].teamPosition', '']
['info.participants[5].timeCCingOthers', 189]
